Pickup Supplier,Pickup Location,Supplier ID,Destination,Fee,Notes 1,Notes 2
Europcar ,Germany,21793,Portugal,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Slovakia,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Slovenia,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Sweden,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Switzerland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,United Kingdom,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Liechtenstein,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Namibia ,73.21 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Zimbabwe,174.88 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Mozambique,174.88 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Zambia,174.88 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Swaziland ,73.21 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Lesotho ,73.21 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Botswana ,73.21 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Germany,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Austria,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Belgium,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Spain,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Denmark,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Finland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,France,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Ireland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Italy,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Luxembourg,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Netherlands,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Norway,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Portugal,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Sweden,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Switzerland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,United Kingdom,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,USA,603960,Canada,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,Travel to or within Mexico is not permitted
Firefly FF,Spain,624174,France,99.83 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Firefly FF,Spain,624174,Portugal,99.83 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Firefly FF,Spain,624174,Andorra,99.83 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Firefly FF,Spain,624174,Gibraltar,99.83 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Firefly,Spain,384023,France,99.83 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Firefly,Spain,384023,Portugal,99.83 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Firefly,Spain,384023,Andorra,99.83 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Firefly,Spain,384023,Gibraltar,99.83 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Austria,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Belgium,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Spain,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Croatia,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Czech Republic,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Denmark,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Estonia,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Finland,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,France,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Hungary,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Ireland,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Italy,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Latvia,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Lithuania,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Luxembourg,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Netherlands,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Netherlands,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Norway,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Poland,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Portugal,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Slovakia,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Slovenia,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Sweden,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Switzerland,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,United Kingdom,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Andorra,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Monaco,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Germany,663119,Liechtenstein,15.97 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Germany,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Austria,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Belgium,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Croatia,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Czech Republic,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Denmark,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Finland,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,France,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Hungary,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Ireland,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Italy,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Latvia,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Lithuania,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Luxembourg,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Netherlands,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Norway,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Poland,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Portugal,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Slovakia,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Slovenia,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Sweden,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Switzerland,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Flizzr,Switzerland,662505,Andorra,Please enquire at the car rental company when you pick up your vehicle,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Germany,25 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Belgium,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Spain,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Croatia,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Czech Republic,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Denmark,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Finland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,France,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Hungary,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Ireland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Italy,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Lithuania,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Luxembourg,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Netherlands,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Norway,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Poland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Portugal,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Slovakia,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Slovenia,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Sweden,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Switzerland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,United Kingdom,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Andorra,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Austria,691002,Monaco,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Croatia,689901,Albania,40 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Croatia,689901,Bulgaria,40 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Croatia,689901,Estonia,40 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Croatia,689901,Greece,40 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Croatia,689901,Latvia,40 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Croatia,689901,Lithuania,40 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Croatia,689901,Macedonia,40 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Croatia,689901,Romania,40 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Germany,664461,Austria,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Belgium,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Spain,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Croatia,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Czech Republic,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Denmark,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Finland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,France,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Hungary,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Ireland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Italy,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Luxembourg,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Netherlands,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Norway,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Poland,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Portugal,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Slovakia,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Slovenia,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Sweden,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Switzerland,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,United Kingdom,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Andorra,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Monaco,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Germany,664461,Liechtenstein,20 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,"For car groups L***, P*** and X*** cross border travel is only allowed into the following countries: Austria, Switzerland, Italy, Liechtenstein, France, Netherlands, Belgium, Luxembourg and Denmark."
Global Rent A Car,Hungary,692396,Germany,30 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Austria,30 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Belgium,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Spain,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Czech Republic,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Denmark,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Finland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Ireland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Luxembourg,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Netherlands,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Norway,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Poland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Portugal,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Slovakia,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Slovenia,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Sweden,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Switzerland,30 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,United Kingdom,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Andorra,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Monaco,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Hungary,692396,Liechtenstein,30 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Germany,30 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Austria,30 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Belgium,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Croatia,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Czech Republic,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Denmark,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Finland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,France,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Hungary,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Ireland,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Global Rent A Car,Italy,692381,Luxembourg,45 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
